,id1,id2,func,type,train
609,5770148,489128,20,0,0
610,5770148,4328783,2,0,0
611,5770148,349937,20,0,0
612,5770148,779831,2,0,0
613,5770148,17484945,20,0,0
614,5770148,23677175,2,0,0
615,5770148,23672254,20,0,0
616,5770148,17484947,2,0,0
617,5770148,8401284,20,0,0
618,5770148,6905699,2,0,0
619,5770148,241891,20,0,0
620,5770148,889055,2,0,0
621,5770148,15910370,20,0,0
622,5770148,10062151,2,0,0
623,6198171,15471725,20,0,0
624,6198171,7352931,2,0,0
625,6198171,18897847,20,0,0
626,6198171,448077,2,0,0
627,6198171,8722827,20,0,0
628,6198171,8766039,2,0,0
629,6198171,4766433,20,0,0
630,6198171,7346182,2,0,0
631,6198171,824556,20,0,0
632,6198171,377032,2,0,0
633,6198171,6494291,20,0,0
634,6198171,4973099,2,0,0
635,6198171,2159732,20,0,0
636,6198171,14617132,2,0,0
637,6198171,6119301,20,0,0
638,6198171,489128,2,0,0
639,6198171,4328783,20,0,0
640,6198171,349937,2,0,0
641,6198171,779831,20,0,0
642,6198171,17484945,2,0,0
643,6198171,23677175,20,0,0
644,6198171,23672254,2,0,0
645,6198171,17484947,20,0,0
646,6198171,8401284,2,0,0
647,6198171,6905699,20,0,0
648,6198171,241891,2,0,0
649,6198171,889055,20,0,0
650,6198171,15910370,2,0,0
651,6198171,10062151,20,0,0
652,8587541,15471725,2,0,0
653,8587541,7352931,20,0,0
654,8587541,18897847,2,0,0
655,8587541,448077,20,0,0
656,8587541,8722827,2,0,0
657,8587541,8766039,20,0,0
658,8587541,4766433,2,0,0
659,8587541,7346182,20,0,0
660,8587541,824556,2,0,0
661,8587541,377032,20,0,0
662,8587541,6494291,2,0,0
663,8587541,4973099,20,0,0
664,8587541,2159732,2,0,0
665,8587541,14617132,20,0,0
666,3803022,2271360,26,0,0
667,3803022,3278067,2,0,0
668,3803022,3608406,26,0,0
669,3803022,1143673,2,0,0
670,3803022,23677183,26,0,0
671,3803022,2915089,2,0,0
672,3803022,28840,26,0,0
673,3803022,3210858,2,0,0
674,3803022,556871,26,0,0
675,3803022,2050237,2,0,0
676,3803022,2586916,26,0,0
677,3803022,23677185,2,0,0
678,3803022,322926,26,0,0
679,3803022,3535630,2,0,0
680,3803022,1422508,26,0,0
681,3803022,234006,2,0,0
682,3803022,23677184,26,0,0
683,3803022,351485,2,0,0
684,3803022,3398727,26,0,0
685,3803022,3811158,2,0,0
686,3803022,428867,26,0,0
687,14038176,2271360,2,0,0
688,14038176,3278067,26,0,0
689,14038176,3608406,2,0,0
689,13861563,23677160,14,4,0
690,14038176,1143673,26,0,0
691,14038176,23677183,2,0,0
692,14038176,2915089,26,0,0
693,14038176,28840,2,0,0
694,14038176,3210858,26,0,0
695,14038176,556871,2,0,0
696,14038176,2050237,26,0,0
697,14038176,2586916,2,0,0
698,14038176,23677185,26,0,0
699,14038176,322926,2,0,0
700,14038176,3535630,26,0,0
701,14038176,1422508,2,0,0
702,14038176,234006,26,0,0
703,14038176,23677184,2,0,0
704,14038176,351485,26,0,0
705,14038176,3398727,2,0,0
706,14038176,3811158,26,0,0
707,14038176,428867,2,0,0
708,678400,2271360,26,0,0
709,678400,3278067,2,0,0
710,678400,3608406,26,0,0
711,678400,1143673,2,0,0
712,678400,23677183,26,0,0
713,678400,2915089,2,0,0
714,678400,28840,26,0,0
715,678400,3210858,2,0,0
716,678400,556871,26,0,0
717,678400,2050237,2,0,0
718,678400,2586916,26,0,0
719,678400,23677185,2,0,0
720,678400,322926,26,0,0
721,678400,3535630,2,0,0
722,678400,1422508,26,0,0
723,678400,234006,2,0,0
724,678400,23677184,26,0,0
725,678400,351485,2,0,0
726,678400,3398727,26,0,0
727,678400,3811158,2,0,0
728,678400,428867,26,0,0
729,15734479,2271360,2,0,0
730,15734479,3278067,26,0,0
731,15734479,3608406,2,0,0
732,15734479,1143673,26,0,0
733,15734479,23677183,2,0,0
734,15734479,2915089,26,0,0
735,15734479,28840,2,0,0
736,15734479,3210858,26,0,0
737,15734479,556871,2,0,0
738,15734479,2050237,26,0,0
739,15734479,2586916,2,0,0
740,15734479,23677185,26,0,0
741,15734479,322926,2,0,0
742,15734479,3535630,26,0,0
743,15734479,1422508,2,0,0
744,15734479,234006,26,0,0
745,15734479,23677184,2,0,0
746,15734479,351485,26,0,0
747,15734479,3398727,2,0,0
748,15734479,3811158,26,0,0
749,15734479,428867,2,0,0
750,20077101,2271360,26,0,0
751,20077101,3278067,2,0,0
752,20077101,3608406,26,0,0
753,20077101,1143673,2,0,0
754,20077101,23677183,26,0,0
755,20077101,2915089,2,0,0
756,20077101,28840,26,0,0
757,20077101,3210858,2,0,0
758,20077101,556871,26,0,0
759,20077101,2050237,2,0,0
760,20077101,2586916,26,0,0
761,20077101,23677185,2,0,0
762,20077101,322926,26,0,0
763,20077101,3535630,2,0,0
764,20077101,1422508,26,0,0
765,20077101,234006,2,0,0
766,20077101,23677184,26,0,0
767,20077101,351485,2,0,0
768,20077101,3398727,26,0,0
769,5935174,23677160,14,4,0
769,20077101,3811158,2,0,0
770,20077101,428867,26,0,0
771,5753321,2271360,2,0,0
772,5753321,3278067,26,0,0
773,5753321,3608406,2,0,0
774,5753321,1143673,26,0,0
775,5753321,23677183,2,0,0
776,5753321,2915089,26,0,0
777,5753321,28840,2,0,0
778,5753321,3210858,26,0,0
779,5753321,556871,2,0,0
780,5753321,2050237,26,0,0
781,5753321,2586916,2,0,0
782,5753321,23677185,26,0,0
783,5753321,322926,2,0,0
784,5753321,3535630,26,0,0
785,5753321,1422508,2,0,0
786,5753321,234006,26,0,0
787,5753321,23677184,2,0,0
788,5753321,351485,26,0,0
789,5753321,3398727,2,0,0
790,5753321,3811158,26,0,0
791,5753321,428867,2,0,0
792,23677113,2271360,26,0,0
793,23677113,3278067,2,0,0
794,23677113,3608406,26,0,0
795,23677113,1143673,2,0,0
796,23677113,23677183,26,0,0
797,23677113,2915089,2,0,0
798,23677113,28840,26,0,0
799,23677113,3210858,2,0,0
800,23677113,556871,26,0,0
801,23677113,2050237,2,0,0
802,23677113,2586916,26,0,0
803,23677113,23677185,2,0,0
804,23677113,322926,26,0,0
805,23677113,3535630,2,0,0
806,23677113,1422508,26,0,0
807,23677113,234006,2,0,0
808,23677113,23677184,26,0,0
809,23677113,351485,2,0,0
810,23677113,3398727,26,0,0
811,23677113,3811158,2,0,0
812,23677113,428867,26,0,0
813,22222255,2271360,2,0,0
814,22222255,3278067,26,0,0
815,22222255,3608406,2,0,0
816,22222255,1143673,26,0,0
817,22222255,23677183,2,0,0
818,22222255,2915089,26,0,0
819,22222255,28840,2,0,0
820,22222255,3210858,26,0,0
821,22222255,556871,2,0,0
822,22222255,2050237,26,0,0
823,22222255,2586916,2,0,0
824,22222255,23677185,26,0,0
825,22222255,322926,2,0,0
826,22222255,3535630,26,0,0
827,22222255,1422508,2,0,0
828,22222255,234006,26,0,0
829,22222255,23677184,2,0,0
830,22222255,351485,26,0,0
831,22222255,3398727,2,0,0
832,22222255,3811158,26,0,0
833,22222255,428867,2,0,0
834,11438623,23677159,14,4,0
834,17019839,2271360,26,0,0
835,17019839,3278067,2,0,0
836,17019839,3608406,26,0,0
837,17019839,1143673,2,0,0
838,17019839,23677183,26,0,0
839,17019839,2915089,2,0,0
840,17019839,28840,26,0,0
841,17019839,3210858,2,0,0
842,17019839,556871,26,0,0
843,17019839,2050237,2,0,0
844,17019839,2586916,26,0,0
845,17019839,23677185,2,0,0
846,17019839,322926,26,0,0
847,17019839,3535630,2,0,0
848,17019839,1422508,26,0,0
849,17019839,234006,2,0,0
850,17019839,23677184,26,0,0
851,17019839,351485,2,0,0
852,17019839,3398727,26,0,0
853,17019839,3811158,2,0,0
854,17019839,428867,26,0,0
855,5770148,2271360,2,0,0
856,5770148,3278067,26,0,0
857,5770148,3608406,2,0,0
858,5770148,1143673,26,0,0
859,5770148,23677183,2,0,0
860,5770148,2915089,26,0,0
861,5770148,28840,2,0,0
862,5770148,3210858,26,0,0
863,5770148,556871,2,0,0
864,5770148,2050237,26,0,0
865,5770148,2586916,2,0,0
866,21808490,23677159,14,4,0
866,5770148,23677185,26,0,0
867,5770148,322926,2,0,0
868,5770148,3535630,26,0,0
869,5770148,1422508,2,0,0
870,5770148,234006,26,0,0
871,5770148,23677184,2,0,0
872,5770148,351485,26,0,0
873,5770148,3398727,2,0,0
874,5770148,3811158,26,0,0
875,5770148,428867,2,0,0
876,6198171,2271360,26,0,0
877,6198171,3278067,2,0,0
878,6198171,3608406,26,0,0
879,2264195,23677159,14,4,0
879,6198171,1143673,2,0,0
880,6198171,23677183,26,0,0
881,6198171,2915089,2,0,0
882,6198171,28840,26,0,0
883,6198171,3210858,2,0,0
884,6198171,556871,26,0,0
885,6198171,2050237,2,0,0
886,6198171,2586916,26,0,0
887,6198171,23677185,2,0,0
888,6198171,322926,26,0,0
889,6198171,3535630,2,0,0
890,6198171,1422508,26,0,0
891,6198171,234006,2,0,0
892,6198171,23677184,26,0,0
893,6198171,351485,2,0,0
894,6198171,3398727,26,0,0
894,23573903,23677159,14,4,0
895,6198171,3811158,2,0,0
896,6198171,428867,26,0,0
897,8587541,2271360,2,0,0
898,8587541,3278067,26,0,0
899,8587541,3608406,2,0,0
900,8587541,1143673,26,0,0
901,8587541,23677183,2,0,0
902,8587541,2915089,26,0,0
903,8587541,28840,2,0,0
904,8587541,3210858,26,0,0
905,8587541,556871,2,0,0
906,8587541,2050237,26,0,0
907,8587541,2586916,2,0,0
908,8587541,23677185,26,0,0
909,8587541,322926,2,0,0
910,8587541,3535630,26,0,0
911,8587541,1422508,2,0,0
912,8587541,234006,26,0,0
913,8587541,23677184,2,0,0
914,8587541,351485,26,0,0
915,8587541,3398727,2,0,0
916,8587541,3811158,26,0,0
916,21090611,23677159,14,4,0
917,8587541,428867,2,0,0
918,11892441,2271360,26,0,0
919,11892441,3278067,2,0,0
920,11892441,3608406,26,0,0
921,11892441,1143673,2,0,0
922,11892441,23677183,26,0,0
923,11892441,2915089,2,0,0
924,11892441,28840,26,0,0
925,11892441,3210858,2,0,0
926,11892441,556871,26,0,0
927,11892441,2050237,2,0,0
928,11892441,2586916,26,0,0
929,11892441,23677185,2,0,0
929,13203031,23677159,14,4,0
930,11892441,322926,26,0,0
931,11892441,3535630,2,0,0
932,11892441,1422508,26,0,0
933,11892441,234006,2,0,0
934,11892441,23677184,26,0,0
935,11892441,351485,2,0,0
936,11892441,3398727,26,0,0
937,11892441,3811158,2,0,0
938,11892441,428867,26,0,0
939,23088983,2271360,2,0,0
940,23088983,3278067,26,0,0
941,23088983,3608406,2,0,0
942,23088983,1143673,26,0,0
943,23088983,23677183,2,0,0
944,23088983,2915089,26,0,0
945,23088983,28840,2,0,0
946,23088983,3210858,26,0,0
947,23088983,556871,2,0,0
948,23088983,2050237,26,0,0
949,23088983,2586916,2,0,0
950,23088983,23677185,26,0,0
951,23088983,322926,2,0,0
952,23088983,3535630,26,0,0
953,23088983,1422508,2,0,0
954,23088983,234006,26,0,0
955,23088983,23677184,2,0,0
956,23088983,351485,26,0,0
957,23088983,3398727,2,0,0
958,23088983,3811158,26,0,0
959,23088983,428867,2,0,0
960,11101256,2271360,26,0,0
961,11101256,3278067,2,0,0
962,11101256,3608406,26,0,0
963,11101256,1143673,2,0,0
964,11101256,23677183,26,0,0
965,11101256,2915089,2,0,0
966,11101256,28840,26,0,0
967,11101256,3210858,2,0,0
968,11101256,556871,26,0,0
969,11101256,2050237,2,0,0
970,11101256,2586916,26,0,0
971,11101256,23677185,2,0,0
972,11101256,322926,26,0,0
973,11101256,3535630,2,0,0
974,11101256,1422508,26,0,0
975,11101256,234006,2,0,0
976,11101256,23677184,26,0,0
977,11101256,351485,2,0,0
978,11101256,3398727,26,0,0
979,11101256,3811158,2,0,0
980,11101256,428867,26,0,0
981,9350616,2271360,2,0,0
982,9350616,3278067,26,0,0
983,9350616,3608406,2,0,0
984,9350616,1143673,26,0,0
985,9350616,23677183,2,0,0
986,9350616,2915089,26,0,0
987,9350616,28840,2,0,0
988,9350616,3210858,26,0,0
989,9350616,556871,2,0,0
990,9350616,2050237,26,0,0
991,9350616,2586916,2,0,0
992,9350616,23677185,26,0,0
993,9350616,322926,2,0,0
994,9350616,3535630,26,0,0
995,9350616,1422508,2,0,0
996,9350616,234006,26,0,0
997,9350616,23677184,2,0,0
998,9350616,351485,26,0,0
999,12555845,15471725,20,0,0
1000,12555845,7352931,14,0,0
1001,12555845,18897847,20,0,0
1002,12555845,448077,14,0,0
1003,12555845,8722827,20,0,0
1004,12555845,8766039,14,0,0
1005,12555845,4766433,20,0,0
1006,12555845,7346182,14,0,0
1007,12555845,824556,20,0,0
1008,12555845,377032,14,0,0
1009,12555845,6494291,20,0,0
1010,12555845,4973099,14,0,0
1011,12555845,2159732,20,0,0
1012,12555845,14617132,14,0,0
1013,12555845,6119301,20,0,0
1014,12555845,489128,14,0,0
1015,12555845,4328783,20,0,0
1016,12555845,349937,14,0,0
1017,12555845,779831,20,0,0
1018,12555845,17484945,14,0,0
1019,12555845,23677175,20,0,0
1020,12555845,23672254,14,0,0
1021,12555845,17484947,20,0,0
1022,12555845,8401284,14,0,0
1023,12555845,6905699,20,0,0
1024,12555845,241891,14,0,0
1025,12555845,889055,20,0,0
1026,12555845,15910370,14,0,0
1027,12555845,10062151,20,0,0
1028,20172700,15471725,14,0,0
1029,20172700,7352931,20,0,0
1030,20172700,18897847,14,0,0
1031,20172700,448077,20,0,0
1032,20172700,8722827,14,0,0
1033,20172700,8766039,20,0,0
1034,20172700,4766433,14,0,0
1035,20172700,7346182,20,0,0
1036,20172700,824556,14,0,0
1037,20172700,377032,20,0,0
1038,20172700,6494291,14,0,0
1039,20172700,4973099,20,0,0
1040,20172700,2159732,14,0,0
1041,20172700,14617132,20,0,0
1042,20172700,6119301,14,0,0
1043,20172700,489128,20,0,0
1044,20172700,4328783,14,0,0
1045,20172700,349937,20,0,0
1046,20172700,779831,14,0,0
1047,20172700,17484945,20,0,0
1048,20172700,23677175,14,0,0
1049,20172700,23672254,20,0,0
1050,20172700,17484947,14,0,0
1051,20172700,8401284,20,0,0
1052,20172700,6905699,14,0,0
1053,20172700,241891,20,0,0
1054,20172700,889055,14,0,0
1055,20172700,15910370,20,0,0
1056,20172700,10062151,14,0,0
1057,15825818,15471725,20,0,0
1058,15825818,7352931,14,0,0
1059,15825818,18897847,20,0,0
1060,22236591,23677159,14,4,0
1060,15825818,448077,14,0,0
1061,15825818,8722827,20,0,0
1062,15825818,8766039,14,0,0
1063,15825818,4766433,20,0,0
1064,15825818,7346182,14,0,0
1065,15825818,824556,20,0,0
1066,15825818,377032,14,0,0
1067,15825818,6494291,20,0,0
1068,15825818,4973099,14,0,0
1069,15825818,2159732,20,0,0
1070,15825818,14617132,14,0,0
1071,15825818,6119301,20,0,0
1072,15825818,489128,14,0,0
1073,15825818,4328783,20,0,0
1074,15825818,349937,14,0,0
1075,15825818,779831,20,0,0
1076,15825818,17484945,14,0,0
1077,15825818,23677175,20,0,0
1078,15825818,23672254,14,0,0
1079,15825818,17484947,20,0,0
1080,15825818,8401284,14,0,0
1081,15825818,6905699,20,0,0
1082,15825818,241891,14,0,0
1083,15825818,889055,20,0,0
1084,15825818,15910370,14,0,0
1085,15825818,10062151,20,0,0
1086,13135933,15471725,14,0,0
1087,13135933,7352931,20,0,0
1088,13135933,18897847,14,0,0
1089,13135933,448077,20,0,0
1090,13135933,8722827,14,0,0
1091,13135933,8766039,20,0,0
1092,13135933,4766433,14,0,0
1093,13135933,7346182,20,0,0
1094,13135933,824556,14,0,0
1095,13135933,377032,20,0,0
1096,13135933,6494291,14,0,0
1097,13135933,4973099,20,0,0
1098,13135933,2159732,14,0,0
1099,13135933,14617132,20,0,0
1100,13135933,6119301,14,0,0
1101,13135933,489128,20,0,0
1102,13135933,4328783,14,0,0
1103,13135933,349937,20,0,0
1104,13135933,779831,14,0,0
1105,13135933,17484945,20,0,0
1106,13135933,23677175,14,0,0
1107,13135933,23672254,20,0,0
1108,13135933,17484947,14,0,0
1109,13135933,8401284,20,0,0
1110,13135933,6905699,14,0,0
1111,13135933,241891,20,0,0
1112,13135933,889055,14,0,0
1113,13135933,15910370,20,0,0
1114,13135933,10062151,14,0,0
1115,17933212,15471725,20,0,0
1116,17933212,7352931,14,0,0
1117,17933212,18897847,20,0,0
1118,17933212,448077,14,0,0
1119,17933212,8722827,20,0,0
1120,17933212,8766039,14,0,0
1121,17933212,4766433,20,0,0
1122,17933212,7346182,14,0,0
1123,17933212,824556,20,0,0
1124,17933212,377032,14,0,0
1125,17933212,6494291,20,0,0
1126,17933212,4973099,14,0,0
1127,17933212,2159732,20,0,0
1128,17933212,14617132,14,0,0
1129,17933212,6119301,20,0,0
1130,17933212,489128,14,0,0
1131,17933212,4328783,20,0,0
1132,17933212,349937,14,0,0
1133,17933212,779831,20,0,0
1134,17933212,17484945,14,0,0
1135,17933212,23677175,20,0,0
1136,17933212,23672254,14,0,0
1137,17933212,17484947,20,0,0
1138,17933212,8401284,14,0,0
1139,17933212,6905699,20,0,0
1140,17933212,241891,14,0,0
1141,17933212,889055,20,0,0
1142,17933212,15910370,14,0,0
1143,17933212,10062151,20,0,0
1144,9464856,15471725,14,0,0
1145,9464856,7352931,20,0,0
1146,9464856,18897847,14,0,0
1147,9464856,448077,20,0,0
1148,9464856,8722827,14,0,0
1149,9464856,8766039,20,0,0
1150,9464856,4766433,14,0,0
1151,9464856,7346182,20,0,0
1152,9464856,824556,14,0,0
1153,9464856,377032,20,0,0
1154,9464856,6494291,14,0,0
1155,9464856,4973099,20,0,0
1156,9464856,2159732,14,0,0
1157,9464856,14617132,20,0,0
1158,9464856,6119301,14,0,0
1159,9464856,489128,20,0,0
1160,9464856,4328783,14,0,0
1161,9464856,349937,20,0,0
1162,9464856,779831,14,0,0
1163,9464856,17484945,20,0,0
1164,9464856,23677175,14,0,0
1165,9464856,23672254,20,0,0
1166,9464856,17484947,14,0,0
1167,9464856,8401284,20,0,0
1168,9464856,6905699,14,0,0
1169,9464856,241891,20,0,0
1170,9464856,889055,14,0,0
1171,9464856,15910370,20,0,0
1172,9464856,10062151,14,0,0
1173,8094724,15471725,20,0,0
1174,8094724,7352931,14,0,0
1175,8094724,18897847,20,0,0
1176,8094724,448077,14,0,0
1177,8094724,8722827,20,0,0
1178,8094724,8766039,14,0,0
1179,8094724,4766433,20,0,0
1180,8094724,7346182,14,0,0
1181,8094724,824556,20,0,0
1182,8094724,377032,14,0,0
1183,8094724,6494291,20,0,0
1184,8094724,4973099,14,0,0
1185,8094724,2159732,20,0,0
1186,8094724,14617132,14,0,0
1187,8094724,6119301,20,0,0
1188,8094724,489128,14,0,0
1189,8094724,4328783,20,0,0
1190,8094724,349937,14,0,0
1191,8094724,779831,20,0,0
1192,8094724,17484945,14,0,0
1193,8094724,23677175,20,0,0
1194,8094724,23672254,14,0,0
1195,8094724,17484947,20,0,0
1196,8094724,8401284,14,0,0
1197,8094724,6905699,20,0,0
1198,8094724,241891,14,0,0
1198,1563515,23677158,14,4,0
1199,8094724,889055,20,0,0
1200,8094724,15910370,14,0,0
1201,8094724,10062151,20,0,0
1202,1595632,15471725,14,0,0
1203,1595632,7352931,20,0,0
1204,1595632,18897847,14,0,0
1205,1595632,448077,20,0,0
1206,1595632,8722827,14,0,0
1207,1595632,8766039,20,0,0
1208,1595632,4766433,14,0,0
1209,1595632,7346182,20,0,0
1210,1595632,824556,14,0,0
1211,1595632,377032,20,0,0
1212,1595632,6494291,14,0,0
1213,1595632,4973099,20,0,0
1214,1595632,2159732,14,0,0
1215,1595632,14617132,20,0,0
1215,1179431,23677112,2,4,0
1216,1595632,6119301,14,0,0
1217,1595632,489128,20,0,0
1218,1595632,4328783,14,0,0
1219,1595632,349937,20,0,0
1220,1595632,779831,14,0,0
1221,1595632,17484945,20,0,0
1222,1595632,23677175,14,0,0
1223,1595632,23672254,20,0,0
1224,1595632,17484947,14,0,0
1225,1595632,8401284,20,0,0
1226,1595632,6905699,14,0,0
1227,1595632,241891,20,0,0
1228,1595632,889055,14,0,0
1229,1595632,15910370,20,0,0
1230,1595632,10062151,14,0,0
1231,7825067,15471725,20,0,0
1232,7825067,7352931,14,0,0
1233,7825067,18897847,20,0,0
1234,7825067,448077,14,0,0
1235,7825067,8722827,20,0,0
1236,7825067,8766039,14,0,0
1237,7825067,4766433,20,0,0
1238,7825067,7346182,14,0,0
1239,7825067,824556,20,0,0
1240,7825067,377032,14,0,0
1241,7825067,6494291,20,0,0
1242,7825067,4973099,14,0,0
1243,7825067,2159732,20,0,0
1244,7825067,14617132,14,0,0
1245,7825067,6119301,20,0,0
1246,7825067,489128,14,0,0
1247,6685506,23677158,14,4,0
1247,7825067,4328783,20,0,0
1248,7825067,349937,14,0,0
1249,7825067,779831,20,0,0
1250,7825067,17484945,14,0,0
1251,7825067,23677175,20,0,0
1252,7825067,23672254,14,0,0
1253,7825067,17484947,20,0,0
1254,7825067,8401284,14,0,0
1255,7825067,6905699,20,0,0
1256,7825067,241891,14,0,0
1257,7825067,889055,20,0,0
1258,7825067,15910370,14,0,0
1259,7825067,10062151,20,0,0
1260,21672020,15471725,14,0,0
1261,21672020,7352931,20,0,0
1262,21672020,18897847,14,0,0
1263,21672020,448077,20,0,0
1264,21672020,8722827,14,0,0
1265,21672020,8766039,20,0,0
1266,21672020,4766433,14,0,0
1267,21672020,7346182,20,0,0
1268,21672020,824556,14,0,0
1269,21672020,377032,20,0,0
1270,21672020,6494291,14,0,0
1271,21672020,4973099,20,0,0
1272,21672020,2159732,14,0,0
1273,21672020,14617132,20,0,0
1274,21672020,6119301,14,0,0
1274,15910370,23672254,20,4,0
1275,21672020,489128,20,0,0
1276,21672020,4328783,14,0,0
1277,21672020,349937,20,0,0
1278,21672020,779831,14,0,0
1279,21672020,17484945,20,0,0
1280,21672020,23677175,14,0,0
1281,21672020,23672254,20,0,0
1282,21672020,17484947,14,0,0
1283,21672020,8401284,20,0,0
1284,21672020,6905699,14,0,0
1285,21672020,241891,20,0,0
1286,21672020,889055,14,0,0
1287,21672020,15910370,20,0,0
1288,21672020,10062151,14,0,0
1288,14617132,23672254,20,4,0
1289,13847750,15471725,20,0,0
1290,13847750,7352931,14,0,0
1291,13847750,18897847,20,0,0
1292,13847750,448077,14,0,0
1293,13847750,8722827,20,0,0
1294,13847750,8766039,14,0,0
1295,13847750,4766433,20,0,0
1296,13847750,7346182,14,0,0
1297,13847750,824556,20,0,0
1298,13847750,377032,14,0,0
1299,13847750,6494291,20,0,0
1300,13847750,4973099,14,0,0
1301,13847750,2159732,20,0,0
1302,13847750,14617132,14,0,0
1303,13847750,6119301,20,0,0
1304,13847750,489128,14,0,0
1305,13847750,4328783,20,0,0
1306,13847750,349937,14,0,0
1307,13847750,779831,20,0,0
1308,13847750,17484945,14,0,0
1309,13847750,23677175,20,0,0
1310,489128,23672254,20,4,0
1310,13847750,23672254,14,0,0
1311,13847750,17484947,20,0,0
1312,13847750,8401284,14,0,0
1313,13847750,6905699,20,0,0
1314,13847750,241891,14,0,0
1314,824556,23672254,20,4,0
1315,13847750,889055,20,0,0
1316,13847750,15910370,14,0,0
1317,13847750,10062151,20,0,0
1318,16902465,15471725,14,0,0
1319,16902465,7352931,20,0,0
1320,16902465,18897847,14,0,0
1321,16902465,448077,20,0,0
1322,16902465,8722827,14,0,0
1323,16902465,8766039,20,0,0
1323,8766039,23672254,20,4,0
1324,16902465,4766433,14,0,0
1325,16902465,7346182,20,0,0
1326,16902465,824556,14,0,0
1326,7346182,23672254,20,4,0
1327,16902465,377032,20,0,0
1328,16902465,6494291,14,0,0
1329,16902465,4973099,20,0,0
1330,349937,23672254,20,4,0
1330,16902465,2159732,14,0,0
1331,16902465,14617132,20,0,0
1332,12555845,2271360,26,0,0
1333,12555845,3278067,14,0,0
1334,12555845,3608406,26,0,0
1335,12555845,1143673,14,0,0
1336,12555845,23677183,26,0,0
1337,12555845,2915089,14,0,0
1338,12555845,28840,26,0,0
1339,12555845,3210858,14,0,0
1340,12555845,556871,26,0,0
1341,12555845,2050237,14,0,0
1342,12555845,2586916,26,0,0
1343,779831,23672254,20,4,0
1343,12555845,23677185,14,0,0
1344,12555845,322926,26,0,0
1345,12555845,3535630,14,0,0
1346,12555845,1422508,26,0,0
1347,12555845,234006,14,0,0
1348,12555845,23677184,26,0,0
1349,12555845,351485,14,0,0
1350,12555845,3398727,26,0,0
1351,12555845,3811158,14,0,0
1352,12555845,428867,26,0,0
1353,20172700,2271360,14,0,0
1354,20172700,3278067,26,0,0
1355,20172700,3608406,14,0,0
1356,20172700,1143673,26,0,0
1357,20172700,23677183,14,0,0
1358,20172700,2915089,26,0,0
1358,8722827,23672254,20,4,0
1359,20172700,28840,14,0,0
1360,20172700,3210858,26,0,0
1361,20172700,556871,14,0,0
1362,20172700,2050237,26,0,0
1363,20172700,2586916,14,0,0
1364,20172700,23677185,26,0,0
1365,20172700,322926,14,0,0
1365,10062151,23672254,20,4,0
1365,13847749,23677158,14,4,0
1366,20172700,3535630,26,0,0
1367,20172700,1422508,14,0,0
1368,20172700,234006,26,0,0
1369,20172700,23677184,14,0,0
1370,20172700,351485,26,0,0
1371,20172700,3398727,14,0,0
1372,20172700,3811158,26,0,0
1373,20172700,428867,14,0,0
1374,15825818,2271360,26,0,0
1375,15825818,3278067,14,0,0
1376,15825818,3608406,26,0,0
1377,15825818,1143673,14,0,0
1378,15825818,23677183,26,0,0
1379,448077,23672254,20,4,0
1379,15825818,2915089,14,0,0
1380,15825818,28840,26,0,0
1381,15825818,3210858,14,0,0
1382,15825818,556871,26,0,0
1383,15825818,2050237,14,0,0
1384,15825818,2586916,26,0,0
1385,15825818,23677185,14,0,0
1386,15825818,322926,26,0,0
1387,15825818,3535630,14,0,0
1388,15825818,1422508,26,0,0
1389,15825818,234006,14,0,0
1390,15825818,23677184,26,0,0
1391,18897847,23672254,20,4,0
1391,15825818,351485,14,0,0
1392,15825818,3398727,26,0,0
1393,15825818,3811158,14,0,0
1394,15825818,428867,26,0,0
1395,13135933,2271360,14,0,0
1396,13135933,3278067,26,0,0
1397,13135933,3608406,14,0,0
1398,13135933,1143673,26,0,0
1399,13135933,23677183,14,0,0
1400,13135933,2915089,26,0,0
1400,23375904,23677158,14,4,0
1401,13135933,28840,14,0,0
1402,13135933,3210858,26,0,0
1403,13135933,556871,14,0,0
1404,13135933,2050237,26,0,0
1405,4328783,23672254,20,4,0
1405,13135933,2586916,14,0,0
1406,13135933,23677185,26,0,0
1407,13135933,322926,14,0,0
1407,4766433,23672254,20,4,0
1408,13135933,3535630,26,0,0
1409,13135933,1422508,14,0,0
1410,13135933,234006,26,0,0
1411,13135933,23677184,14,0,0
1412,6494291,23672254,20,4,0
1412,13135933,351485,26,0,0
1413,13135933,3398727,14,0,0
1414,13135933,3811158,26,0,0
1415,13135933,428867,14,0,0
1416,17933212,2271360,26,0,0
1417,4973099,23672254,20,4,0
1417,17933212,3278067,14,0,0
1418,17933212,3608406,26,0,0
1419,17933212,1143673,14,0,0
1420,17933212,23677183,26,0,0
1421,17933212,2915089,14,0,0
1422,17484947,23672254,20,4,0
1422,17933212,28840,26,0,0
1423,17933212,3210858,14,0,0
1424,17933212,556871,26,0,0
1425,17933212,2050237,14,0,0
1426,17933212,2586916,26,0,0
1427,17933212,23677185,14,0,0
1428,17933212,322926,26,0,0
1429,17933212,3535630,14,0,0
1430,17933212,1422508,26,0,0
1431,17933212,234006,14,0,0
1432,17933212,23677184,26,0,0
1433,17484945,23672254,20,4,0
1433,17933212,351485,14,0,0
1434,17933212,3398727,26,0,0
1435,17933212,3811158,14,0,0
1436,17933212,428867,26,0,0
1437,9464856,2271360,14,0,0
